Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow,ColourOfBoats,AverageTemp
13/1/2013,Woodlands,30.4,4.4,-1.6,NNE,44,ESE,ENE,17,13,92,89,LOw,LOW,7,8,,Yes,grey,34.3
13/1/2013,Sentosa,0,6.4,1.1,S,48,SSW,SSW,19,17,70,56,MED,MED,,,No,No,white,30
13/1/2013,Sentosa,0,6.4,1.1,S,48,SSW,SSW,19,17,70,56,MED,MED,,,No,No,white,30
13/1/2013,Changi,0,9.8,12.9,NE,28,NW,NE,4,11,60,57,Med,loW,1,1,No,No,white,35.4
14/1/2013,Changi,0,10.8,3.1,SE,46,SSE,SE,7,17,51,69,lOw,Med,7,7,No,No,grey,34.8
14/1/2013,Sentosa,0,3.8,11.7,S,41,SE,SSE,20,22,52,42,med,HigH,,,No,No,red,29.7
14/1/2013,Tuas,1.2,4.2,12.3,SSW,30,ENE,SW,11,13,67,44,LOw,lOW,5,7,,No,blue,35.5
14/1/2013,Woodlands,13.2,2.4,5.7,N,39,NE,NNE,15,22,82,66,LOw,LoW,7,7,Yes,Yes,blue,35.1
15/1/2013,Woodlands,3.6,2.4,4.8,WNW,48,NNE,W,13,26,82,90,lOW,LOw,6,8,Yes,Yes,red,35
15/1/2013,Sentosa,0,7.6,12.6,NNE,46,N,S,19,28,60,45,MEd,mED,1,,No,No,grey,30.8
15/1/2013,Tuas,0,9.2,-12.4,NW,31,NNW,WNW,11,15,51,66,LOw,loW,6,5,,No,blue,35.7
15/1/2013,Changi,0,6.6,6.3,SSE,33,SE,E,15,15,63,51,mED,mED,7,6,No,No,grey,33.6
16/1/2013,Changi,0,6.8,12.3,E,28,ESE,ENE,4,11,53,52,MeD,MEd,3,2,No,No,blue,33.2
16/1/2013,Sentosa,0,9.4,13.2,SSE,37,SSW,SSE,9,19,64,51,mEd,MeD,,,No,No,white,30.9
16/1/2013,Woodlands,4,0.8,10.8,WSW,41,WSW,WSW,20,30,75,64,LoW,LOW,7,8,Yes,No,grey,35.5
16/1/2013,Tuas,0,8.8,6.9,NW,43,NW,W,19,17,70,89,lOw,LOw,7,7,,No,blue,33.2
17/1/2013,Woodlands,0,7,2.2,S,59,S,W,15,13,80,71,lOW,low,7,8,No,No,grey,34.7
17/1/2013,Sentosa,0,8,10.5,W,52,SE,NW,4,28,62,11,lOW,low,6,6,,No,white,34.9
17/1/2013,Changi,0,7.8,-11.5,ENE,28,ENE,ENE,4,13,56,47,mED,MEd,4,1,No,No,white,33.2
17/1/2013,Tuas,0.6,7.2,12.7,SW,50,SW,SW,22,24,50,39,med,MeD,7,1,No,No,grey,31.7
18/1/2013,Sentosa,0,19.8,7.2,SSE,56,SSW,S,19,19,50,59,lOW,loW,2,7,No,No,grey,32.4
18/1/2013,Woodlands,0,4.6,1.2,WNW,54,W,S,35,30,73,88,loW,low,7,7,No,Yes,blue,35.3
18/1/2013,Tuas,0,10.8,13.1,SE,37,ESE,SSE,17,15,51,25,med,mEd,2,0,No,No,grey,32.1
18/1/2013,Changi,0,7.6,12.3,NE,31,NNW,NNE,7,11,57,52,mEd,Low,1,1,No,No,white,34.3
19/1/2013,Changi,0,10.2,11.2,ENE,30,W,NE,4,13,56,57,LoW,low,5,1,No,Yes,grey,35.4
19/1/2013,Woodlands,20.8,10.2,0,SW,59,SW,W,17,17,98,95,Low,LOW,8,8,Yes,Yes,red,34.3
19/1/2013,Tuas,0,9.4,12.9,SW,43,E,SSW,13,17,48,30,med,MED,0,0,No,No,grey,33.2
19/1/2013,Sentosa,0,8,9.8,SSE,46,SSW,SE,22,26,57,41,mEd,meD,,,No,No,blue,30.7
19/1/2013,Tuas,0,9.4,12.9,SW,43,E,SSW,13,17,48,30,med,MED,0,0,No,No,grey,33.2
20/1/2013,Tuas,0,10.2,13.2,WSW,33,NE,WSW,11,13,32,29,Low,Med,0,0,,No,white,33.4
20/1/2013,Sentosa,0,7,13.4,SSW,37,SE,SSE,19,17,57,52,med,MeD,,,No,No,grey,30.6
20/1/2013,Woodlands,32.8,0.4,1,W,61,SW,W,15,37,87,72,lOw,loW,7,7,,Yes,grey,34.4
20/1/2013,Changi,1.2,8.4,10.8,ENE,31,NNE,E,4,13,65,56,MeD,Med,3,2,Yes,Yes,blue,34.7
21/1/2013,Changi,1.2,9.4,6.1,SE,26,S,SE,4,7,73,72,mED,Med,6,7,,Yes,white,33.7
21/1/2013,Tuas,0,11.4,-13,S,48,S,SSW,11,20,51,45,mED,Med,0,0,No,No,white,33.5
21/1/2013,Woodlands,22.8,4.6,10.3,W,56,W,WNW,30,35,73,64,lOw,lOW,7,7,,Yes,white,35.3
21/1/2013,Sentosa,0,8.2,9.6,SSE,39,W,SSE,7,26,72,59,med,lOw,7,0,No,No,red,31.5
22/1/2013,Woodlands,1.4,7.4,9.8,W,54,W,WSW,30,37,74,61,loW,lOw,7,6,Yes,No,grey,36
22/1/2013,Sentosa,0,8,9.4,SE,41,SW,ESE,17,28,61,35,mED,MEd,7,2,,No,grey,31.8
22/1/2013,Changi,3.4,6.4,8.8,E,24,,SE,0,6,73,87,meD,med,6,6,Yes,No,white,33.5
22/1/2013,Tuas,0,10.8,13.1,SE,35,E,SW,11,15,50,31,MEd,Med,1,0,No,No,red,34.2
23/1/2013,Woodlands,0,6.8,6.5,WSW,52,W,W,26,37,77,69,LOW,lOW,8,7,No,No,white,36
23/1/2013,Changi,0.4,6.4,6.6,E,26,ESE,ENE,4,13,65,63,MEd,med,6,6,,No,blue,33.9
23/1/2013,Tuas,0,11,13,S,43,SW,SW,19,20,55,58,Low,LOW,1,1,No,No,blue,32.9
23/1/2013,Sentosa,0,9,13,SSW,48,SE,S,28,31,57,41,med,mED,5,0,No,No,grey,31
24/1/2013,Sentosa,0,9,12.9,NNE,54,NNE,N,31,26,63,17,mED,mEd,0,1,No,No,white,33.7
24/1/2013,Tuas,0,9.2,12.5,SW,48,S,SW,13,26,58,46,MED,mEd,2,0,,No,grey,32.2
24/1/2013,Changi,0,6.2,0,NE,24,SE,ESE,7,4,79,81,MED,meD,7,8,No,Yes,white,33.2
24/1/2013,Woodlands,0,7.6,-8.3,W,46,W,W,20,30,77,71,LoW,LOW,8,8,No,No,red,36.2
25/1/2013,Tuas,0,11,13.1,SW,39,E,SSW,15,22,44,30,MeD,MEd,0,0,No,No,grey,32.5
25/1/2013,Woodlands,0,7.8,-7.2,WNW,46,W,WNW,20,33,81,72,LOW,lOW,7,7,,No,white,36.4
25/1/2013,Changi,21.6,4.8,0,ENE,44,ENE,E,9,13,90,92,low,med,8,8,Yes,Yes,white,33.3
26/1/2013,Woodlands,0,4.6,9.5,WNW,48,W,WNW,22,35,78,73,lOw,LoW,6,5,,No,blue,36.5
26/1/2013,Changi,39.2,1.6,0,NE,44,ENE,E,17,15,92,91,lOw,lOw,8,8,Yes,Yes,red,33.1
26/1/2013,Tuas,0,11,13.1,SSW,37,E,SW,9,17,37,21,MEd,Med,0,0,,No,red,33.3
27/1/2013,Woodlands,0,7.6,-9,SE,48,W,WNW,28,33,78,71,low,LOw,7,7,No,Yes,white,36.5
27/1/2013,Changi,54.6,2,0,E,70,E,E,22,24,92,97,lOw,lOw,8,8,Yes,Yes,white,32.9
27/1/2013,Tuas,0,11.2,13.1,SW,43,SE,SW,9,19,45,38,Med,MEd,0,5,,No,white,34.5
28/1/2013,Changi,145,2.1,3.2,E,67,ENE,NE,37,13,90,76,loW,low,8,7,Yes,Yes,blue,33.7
28/1/2013,Tuas,0,11.8,13.1,ENE,35,E,SSE,17,15,48,19,HIgH,higH,0,0,No,No,red,33.1
28/1/2013,Woodlands,25.6,8.2,6.2,WNW,46,WSW,NW,15,17,77,66,low,lOw,7,7,Yes,No,grey,34.7
29/1/2013,Tuas,0,10.8,13,SSW,39,ENE,SSW,13,22,38,34,mEd,med,0,0,No,No,white,33.4
29/1/2013,Woodlands,0.2,6.4,8.7,SE,41,E,NW,15,24,70,73,loW,low,6,7,No,No,grey,34.7
29/1/2013,Changi,2.2,1.6,-13.2,WNW,24,WSW,W,4,9,71,,LOW,low,6,2,Yes,No,blue,34.9
29/1/2013,Changi,2.2,1.6,-13.2,WNW,24,WSW,W,4,9,71,,LOW,low,6,2,Yes,No,blue,34.9
29/1/2013,Sentosa,7.2,9,5.7,S,48,S,S,22,30,59,44,mED,Med,7,5,Yes,No,white,29.8
30/1/2013,Sentosa,0,6.4,13.1,SSE,33,WSW,SW,11,11,56,28,Med,meD,1,3,No,No,blue,31.1
30/1/2013,Woodlands,0,5.6,9.5,SE,41,N,WNW,7,22,76,62,LOw,LOw,7,5,No,Yes,white,35.2
30/1/2013,Tuas,0,11,13,SSW,43,ESE,SW,9,19,34,44,Med,MEd,0,1,,No,blue,33
31/1/2013,Tuas,0,11.2,13,E,44,E,ESE,15,15,49,18,High,HigH,1,3,No,No,grey,33.8
31/1/2013,Sentosa,0,7.2,6.4,WSW,81,NNW,SSE,11,20,58,65,lOW,LOW,7,7,No,No,white,31
31/1/2013,Woodlands,2,6.4,10.8,E,80,SW,WNW,7,24,80,63,loW,MeD,6,3,Yes,No,white,35.4
1/3/2013,Tuas,0,10.2,11.8,NE,35,E,E,13,13,41,27,loW,LoW,1,1,No,No,grey,34.2
1/3/2013,Sentosa,0.4,4.2,12.2,SE,54,SE,SE,15,33,60,31,HigH,high,1,,No,No,red,30.6
1/3/2013,Sentosa,0.4,4.2,12.2,SE,54,SE,SE,15,33,60,31,HigH,high,1,,No,No,red,30.6
1/3/2013,Changi,0,4.8,0,E,17,N,NE,4,6,78,81,lOW,lOW,8,8,,Yes,grey,33.1
1/3/2013,Woodlands,1,5.2,8.7,W,56,WNW,W,20,19,69,78,LoW,lOw,7,7,No,No,blue,35.6
1/3/2013,Changi,0,4.8,0,E,17,N,NE,4,6,78,81,lOW,lOW,8,8,,Yes,grey,33.1
2/3/2013,Sentosa,0,8,12,SE,48,SE,SE,22,22,59,33,HigH,hiGh,,,No,No,white,31.2
2/3/2013,Woodlands,0.8,6.6,1,WSW,50,W,W,13,17,82,82,low,lOw,7,7,No,Yes,white,35.1
2/3/2013,Changi,14.8,2.6,0.3,E,22,SSW,ESE,6,9,92,97,LOw,meD,7,8,Yes,Yes,red,31.9
2/3/2013,Tuas,0,10.4,12,WSW,30,S,SW,7,19,59,51,lOw,LoW,1,1,,No,red,32.2
3/3/2013,Changi,91.6,1.8,0.3,ESE,20,SE,S,2,4,89,87,MEd,med,8,8,Yes,Yes,grey,32.4
3/3/2013,Sentosa,0,7.4,12.2,SSE,31,WNW,SE,9,15,66,27,HIgh,high,,,No,No,blue,31.5
3/3/2013,Woodlands,18.8,3.2,0,WSW,54,WNW,WSW,33,22,90,59,LoW,LoW,8,8,Yes,Yes,grey,34.2
3/3/2013,Tuas,0,7.6,12,NW,30,NNE,WSW,9,15,57,44,LOW,LoW,0,1,No,No,blue,32.4
4/3/2013,Changi,11.8,2.8,7.6,E,39,ESE,ESE,15,17,74,76,MeD,MeD,4,5,Yes,Yes,blue,32.9
4/3/2013,Sentosa,0,7.6,-12,N,43,N,E,33,13,51,28,MED,med,0,0,No,No,red,33.3
4/3/2013,Woodlands,7.4,3.4,0,WSW,54,W,SSW,24,19,90,89,LOW,lOW,8,8,Yes,Yes,blue,34.3
4/3/2013,Woodlands,7.4,3.4,0,WSW,54,W,SSW,24,19,90,89,LOW,lOW,8,8,Yes,Yes,blue,34.3
4/3/2013,Tuas,0.2,6.4,8.5,WSW,35,W,W,7,15,82,57,LoW,LOw,7,4,No,No,white,32.2
5/3/2013,Sentosa,0,10,11.9,N,63,N,ENE,50,20,48,24,MED,MED,0,1,No,No,blue,33.7
5/3/2013,Changi,4.6,6.8,4.7,E,41,E,ESE,17,15,84,79,MeD,Med,7,7,Yes,Yes,white,32.8
5/3/2013,Tuas,0.2,5.8,8,WSW,28,N,WSW,7,15,69,51,meD,MEd,5,1,,No,blue,31.5
5/3/2013,Woodlands,13.4,1.4,9.1,NW,41,W,WNW,22,28,80,62,LOW,low,7,5,Yes,No,blue,35.2
6/3/2013,Woodlands,0.4,5.2,8.3,WNW,41,W,WNW,17,28,73,63,Low,Low,3,6,,No,white,35.6
6/3/2013,Woodlands,0.4,5.2,8.3,WNW,41,W,WNW,17,28,73,63,Low,Low,3,6,,No,white,35.6
6/3/2013,Changi,2.2,5.6,6.5,SE,39,ESE,E,13,11,73,85,meD,meD,7,6,Yes,Yes,white,32.6
6/3/2013,Tuas,0,4.8,11.6,SW,43,SSE,SSW,11,22,62,50,meD,MeD,1,1,No,No,red,32.5
6/3/2013,Sentosa,0,10,11.4,N,52,N,N,31,19,51,28,med,MeD,2,2,No,No,white,33.9
7/3/2013,Changi,7.2,5,9.9,,,ESE,ESE,9,15,72,61,MED,MEd,2,3,,Yes,blue,
7/3/2013,Woodlands,0.8,6.6,9.2,WNW,48,W,WNW,17,26,76,65,lOW,lOw,6,6,No,Yes,red,35.8
7/3/2013,Tuas,0,8.8,12,ESE,33,E,SW,11,19,58,45,mEd,MEd,1,0,,No,red,33.1
7/3/2013,Woodlands,0.8,6.6,9.2,WNW,48,W,WNW,17,26,76,65,lOW,lOw,6,6,No,Yes,red,35.8
7/3/2013,Sentosa,0,10,6.1,N,39,N,E,30,15,49,28,MEd,mEd,,,,No,red,35.1
8/3/2013,Tuas,0,9.2,11.7,SSW,39,E,SSW,13,17,60,43,MeD,MeD,0,0,No,No,blue,33.7
8/3/2013,Changi,1.8,6.4,6.5,E,33,SE,SE,13,11,64,61,med,mEd,7,5,Yes,Yes,white,32.6
8/3/2013,Woodlands,4.8,7.8,4,WNW,39,NNW,WNW,17,30,87,70,Low,loW,7,6,Yes,Yes,grey,35.4
8/3/2013,Sentosa,0,8.6,5.7,SSE,30,WNW,SSE,11,20,82,49,MED,mED,7,5,No,No,blue,34.3
9/3/2013,Tuas,0,9.2,7.8,E,37,E,E,9,13,58,28,MEd,mEd,7,2,No,No,blue,34.3
9/3/2013,Woodlands,1.6,5.4,6,WNW,37,W,W,17,28,83,75,lOw,LoW,4,7,Yes,Yes,blue,35.5
9/3/2013,Tuas,0,9.2,7.8,E,37,E,E,9,13,58,28,MEd,mEd,7,2,No,No,blue,34.3
9/3/2013,Woodlands,1.6,5.4,6,WNW,37,W,W,17,28,83,75,lOw,LoW,4,7,Yes,Yes,blue,35.5
9/3/2013,Changi,5,4.2,5.9,SE,41,SSE,ESE,9,13,72,60,Med,MEd,7,7,Yes,Yes,red,32.4
9/3/2013,Sentosa,0,9.8,7.2,N,63,N,NNW,46,22,40,25,meD,meD,,,No,No,blue,35.2
10/3/2013,Changi,3.2,6,7.5,E,30,SSW,ESE,4,15,77,52,mEd,MED,7,4,,No,grey,32.6
10/3/2013,Woodlands,13,6,4.8,,,SW,,13,,81,,LOw,,6,,Yes,Yes,red,35.6
10/3/2013,Sentosa,0,10.4,4.7,N,43,N,E,13,26,65,25,MED,meD,,,No,No,red,35.4
10/3/2013,Tuas,0,9.2,0.3,NW,28,NE,WNW,6,9,45,44,LOW,meD,7,7,,Yes,grey,34.2
11/3/2013,Tuas,18,3.4,9.5,SW,44,WSW,SW,7,28,74,64,Low,Med,7,4,,No,grey,32.4
11/3/2013,Changi,0.8,7,8.4,SE,37,SE,ESE,11,15,66,57,Med,med,6,5,No,No,blue,32.7
11/3/2013,Woodlands,15.2,1.6,6.8,SSW,50,SW,WNW,15,28,83,71,LoW,LoW,6,7,,Yes,grey,35
11/3/2013,Sentosa,0,5.8,9.7,NNE,37,NNE,ENE,11,19,73,23,MEd,med,,,No,No,blue,35.2
12/3/2013,Changi,0.2,7,8.5,SE,43,SSE,SE,11,13,68,64,mEd,mED,4,6,No,Yes,blue,32.4
12/3/2013,Sentosa,0,11.2,11.6,N,59,N,N,43,31,46,24,mEd,med,1,1,No,No,white,35.4
12/3/2013,Woodlands,6,6,1,SSE,50,S,WNW,15,28,85,79,LOw,LOw,7,8,Yes,Yes,grey,34.8
12/3/2013,Woodlands,6,6,1,SSE,50,S,WNW,15,28,85,79,LOw,LOw,7,8,Yes,Yes,grey,34.8
12/3/2013,Tuas,0,6.8,11.5,S,35,SSE,SSE,17,15,52,29,mED,meD,1,0,No,No,grey,30.2
12/3/2013,Woodlands,6,6,1,SSE,50,S,WNW,15,28,85,79,LOw,LOw,7,8,Yes,Yes,grey,34.8
13/3/2013,Sentosa,0,16.4,9,N,54,N,SSW,24,30,41,41,LOW,mED,6,6,No,No,white,34.2
13/3/2013,Woodlands,31.8,4.2,9.6,ESE,57,WSW,W,19,26,77,60,low,LOw,1,2,,Yes,blue,35.1
13/3/2013,Changi,1.4,5,8.9,SE,35,SE,ESE,11,15,64,57,MEd,mEd,1,6,Yes,No,red,32.7
13/3/2013,Tuas,0,8,11.2,E,35,E,E,13,11,49,30,HIGH,MeD,0,1,No,No,white,31.4
14/3/2013,Changi,0,8,-8,SSE,22,WSW,SE,6,13,62,51,LOw,lOW,2,7,No,No,grey,32.7
14/3/2013,Tuas,0.4,8.4,0.1,NE,31,ESE,ESE,6,11,73,93,mEd,mED,7,7,No,Yes,white,31.1
14/3/2013,Sentosa,0.2,7,6.7,SSE,39,SW,SE,24,26,61,41,Med,med,7,1,,No,grey,30.8
14/3/2013,Woodlands,12,7.4,8.4,SE,52,NNW,WNW,6,28,81,68,LoW,lOw,6,4,Yes,No,grey,34.6
14/3/2013,Woodlands,12,7.4,8.4,SE,52,NNW,WNW,6,28,81,68,LoW,lOw,6,4,Yes,No,grey,34.6
15/3/2013,Changi,0,4.8,10.5,E,19,WSW,NE,6,7,63,50,Med,meD,1,1,No,No,white,33
15/3/2013,Woodlands,0,7.6,10.6,E,52,W,WNW,17,26,72,64,MEd,Med,3,3,No,Yes,grey,36
15/3/2013,Tuas,26.2,2.4,7.7,ESE,31,ENE,SSW,9,13,69,58,low,Med,4,4,Yes,No,red,31.9
16/3/2013,Woodlands,8,6.6,8.7,SE,54,SSW,W,13,15,85,59,mEd,MED,7,3,Yes,No,grey,35.3
16/3/2013,Changi,0,5.4,11.1,ENE,22,SW,NNE,4,7,65,55,mED,MeD,1,1,,No,red,33.6
16/3/2013,Tuas,0,6.6,9.8,E,35,E,ESE,13,15,65,48,meD,mEd,3,3,No,No,blue,33.1
17/3/2013,Woodlands,1,6.2,10.5,NE,35,WSW,WNW,17,28,82,74,MeD,LOW,6,7,No,No,white,35.6
17/3/2013,Tuas,0,7.2,11.1,WSW,28,ESE,WSW,9,15,68,56,MEd,MEd,1,2,No,No,grey,33.5
17/3/2013,Changi,0,5.2,10.2,SE,43,NE,NE,2,7,70,62,Low,LoW,0,2,No,No,grey,33.9
18/3/2013,Changi,0,8,-7.2,SE,35,SE,E,7,19,62,55,mED,MEd,7,4,,No,white,32.6
18/3/2013,Woodlands,0.2,7.4,9.9,NE,31,WNW,NW,13,15,76,54,low,LoW,1,4,No,No,grey,35.4
18/3/2013,Sentosa,17.4,2.4,-4.7,S,33,SSE,S,7,26,93,55,hIgh,hIgH,7,,,Yes,blue,29.4
18/3/2013,Woodlands,0.2,7.4,9.9,NE,31,WNW,NW,13,15,76,54,low,LoW,1,4,No,No,grey,35.4
18/3/2013,Tuas,0,6.8,10.2,SW,24,E,WSW,6,13,71,59,meD,med,5,3,No,No,white,33.1
19/3/2013,Woodlands,0,3.6,10.9,SW,52,NE,N,13,19,71,57,mEd,low,1,5,No,Yes,grey,35.4
19/3/2013,Changi,0,7,8.4,ENE,37,E,E,6,17,64,50,mEd,HIGH,4,7,No,No,white,31.8
19/3/2013,Tuas,0,5.8,7.8,SW,35,NNE,W,7,11,86,64,Med,Med,7,7,,No,blue,32.8
19/3/2013,Sentosa,1.6,2.6,-11.4,SE,33,N,SE,9,11,69,45,hIGh,hIGh,1,2,Yes,No,grey,29.6
20/3/2013,Changi,0,8.4,1.2,E,35,SSW,ESE,4,13,70,72,HiGH,HiGh,7,7,No,Yes,blue,32.6
20/3/2013,Sentosa,0,4.8,9.9,NNE,59,N,N,26,31,65,33,MeD,mED,1,5,No,No,red,31.2
20/3/2013,Woodlands,20.6,6.8,10.5,WNW,26,NE,WNW,13,17,80,62,Med,mED,1,2,Yes,No,white,34.9
20/3/2013,Tuas,0,6.4,1.6,SSW,35,SSE,SW,17,19,74,59,meD,meD,7,8,No,No,grey,31.8
21/3/2013,Woodlands,0,5.4,9.7,WNW,37,W,WNW,7,20,74,62,loW,LOw,3,2,,No,red,35.4
21/3/2013,Tuas,0,4.2,9.8,WSW,35,ENE,SW,7,17,57,49,MEd,mEd,3,1,,No,red,30.8
21/3/2013,Sentosa,0,9,2.8,N,96,N,N,46,65,53,62,LOw,lOw,7,6,,No,red,30.8
21/3/2013,Changi,5,2.6,5.6,NS,26,ESE,ENE,4,13,69,67,meD,MEd,5,7,Yes,No,blue,32.3
22/3/2013,Woodlands,0,5.2,7.5,S,33,,NW,0,24,77,61,low,low,4,5,,Yes,red,35.4
22/3/2013,Changi,0.4,5,4.9,ENE,19,WNW,ENE,2,9,79,73,MED,MED,7,7,No,No,blue,33
22/3/2013,Tuas,0,6.8,11.2,SSW,39,SSE,SSW,11,20,53,49,MED,mEd,1,1,,No,grey,30.2
22/3/2013,Sentosa,0.4,5.4,3.3,W,43,NNW,NNE,13,15,67,49,MeD,med,3,7,No,No,grey,29.6
23/3/2013,Woodlands,1.4,5.4,3.7,NNE,41,NNW,NNW,9,19,77,80,MEd,med,5,7,Yes,Yes,blue,35.1
23/3/2013,Woodlands,1.4,5.4,3.7,NNE,41,NNW,NNW,9,19,77,80,MEd,med,5,7,Yes,Yes,blue,35.1
23/3/2013,Sentosa,0,3.8,-8.4,WNW,48,NNW,NW,28,33,61,41,med,MED,,,No,No,white,30.5
23/3/2013,Changi,0,4,8.6,NE,20,W,NNE,6,9,72,63,Med,mED,7,1,No,No,white,33.9
23/3/2013,Tuas,0,6.2,11.2,SSW,37,SSE,SSW,13,20,58,50,MED,meD,1,1,No,No,blue,30.3
24/3/2013,Woodlands,26.2,5.4,1.3,ENE,56,NNE,NNW,11,11,86,67,loW,LOw,8,7,Yes,Yes,red,34.3
24/3/2013,Changi,0,5.8,6.7,S,48,,NE,0,9,74,63,MeD,MeD,6,7,No,Yes,grey,34.4
24/3/2013,Tuas,0,7,9.9,SSW,31,S,SW,7,17,63,50,mED,mED,0,1,No,No,white,31
24/3/2013,Sentosa,0,7.6,8.5,WNW,56,N,W,31,24,55,37,mEd,mEd,,,No,No,white,31.3
25/3/2013,Changi,21.2,8.8,10.3,E,24,WSW,E,4,9,75,60,mED,MeD,4,1,Yes,No,red,33.3
25/3/2013,Tuas,0,4.6,3.7,SSW,33,S,SW,11,13,72,71,loW,LoW,3,7,No,Yes,red,30.4
25/3/2013,Sentosa,0,5.6,9.7,S,30,NNW,SW,11,7,68,45,med,MeD,3,6,No,No,grey,30.1
25/3/2013,Woodlands,26.2,4.8,5.8,SSW,33,E,NE,20,15,79,61,LOw,LOw,7,6,Yes,Yes,blue,34.7
25/3/2013,Changi,21.2,8.8,10.3,E,24,WSW,E,4,9,75,60,mED,MeD,4,1,Yes,No,red,33.3
26/3/2013,Changi,0,4.8,10.8,E,24,E,E,7,15,69,54,meD,MED,3,3,,No,white,33
26/3/2013,Woodlands,13.8,6.2,4,NE,33,E,NNE,20,9,84,79,loW,LOW,7,7,Yes,Yes,red,34.3
26/3/2013,Tuas,24.6,4.2,7.6,SW,48,S,SW,22,22,84,43,LOw,mEd,6,4,,No,grey,29
26/3/2013,Sentosa,0,6.6,11.1,NNW,48,N,NNW,28,28,61,20,med,mED,1,1,No,No,blue,32.7
27/3/2013,Tuas,0,4.4,10.1,WSW,31,E,SW,4,13,58,49,HIgH,high,1,3,No,No,blue,28.7
27/3/2013,Sentosa,0,11.6,7.7,N,70,N,N,48,41,40,21,lOW,LOW,6,7,,Yes,blue,34.5
27/3/2013,Woodlands,1.8,0.8,4,SE,39,ESE,N,11,13,89,89,loW,LOW,7,7,Yes,Yes,grey,34.7
27/3/2013,Woodlands,1.8,0.8,4,SE,39,ESE,N,11,13,89,89,loW,LOW,7,7,Yes,Yes,grey,34.7
27/3/2013,Changi,0.4,5.6,-9.3,E,28,SSE,ENE,6,11,77,59,MEd,mED,6,2,No,No,red,33
28/3/2013,Changi,0.6,5.6,9.6,E,20,S,E,2,7,76,59,mED,mEd,6,3,No,No,white,32.7
28/3/2013,Tuas,0,4.6,10.9,SW,30,ESE,SW,11,15,57,45,high,high,0,1,No,No,red,29.8
28/3/2013,Changi,0.6,5.6,9.6,E,20,S,E,2,7,76,59,mED,mEd,6,3,No,No,white,32.7
28/3/2013,Woodlands,61.8,3.4,1.3,N,28,E,NNW,13,9,89,92,Low,low,7,7,Yes,Yes,red,34.1
29/3/2013,Woodlands,9.2,2.8,0.2,WNW,43,SE,WNW,7,9,94,91,LOw,LOW,7,8,Yes,Yes,white,34.4
29/3/2013,Changi,0.2,5.4,-6.8,SSE,20,SW,S,4,7,70,51,MEd,mEd,1,5,,No,grey,33
29/3/2013,Tuas,0,5.2,11.1,SSW,37,ENE,SSW,13,17,59,43,hiGh,hIGh,0,1,No,No,blue,31.2
30/3/2013,Changi,0,6.2,3,SE,24,SE,E,11,11,63,60,med,MED,7,2,No,No,grey,32.7
30/3/2013,Woodlands,80.6,3.2,1.4,NW,43,WNW,W,13,28,94,81,lOW,lOw,7,8,,Yes,blue,34.9
30/3/2013,Tuas,0,6.4,11.2,NS,30,ENE,SW,11,17,59,50,mEd,mED,1,1,No,No,red,30.9
31/3/2013,Woodlands,3.2,2.8,7,W,39,WNW,WNW,19,24,80,72,LOW,LOW,6,6,Yes,Yes,white,35.1
31/3/2013,Changi,0,3.8,4.7,W,33,SSW,ENE,4,6,73,73,mED,mED,5,8,No,Yes,blue,32.3
31/3/2013,Tuas,0,4.8,-11.1,NE,24,E,ESE,9,7,55,28,meD,MeD,0,1,No,No,blue,31.4
1/4/2013,Tuas,0,7.2,11,SSE,26,E,S,7,15,44,26,mEd,MEd,0,1,,No,white,32.4
1/4/2013,Woodlands,5,4.4,3.5,NNE,41,N,N,15,13,85,64,LOW,LOW,7,7,,Yes,red,35.6
1/4/2013,Changi,24.2,5.6,5.9,E,20,SW,E,7,7,73,64,MED,mEd,6,7,Yes,No,grey,31.9
2/4/2013,Changi,0,3.2,8,ENE,20,SSW,ESE,6,9,65,58,meD,MeD,1,4,No,No,white,32.4
2/4/2013,Sentosa,0.6,2.8,1.7,WSW,41,W,S,15,20,87,76,mED,Med,7,7,No,No,red,28.7
2/4/2013,Tuas,0,7.6,10.9,NE,31,ENE,E,9,9,41,22,MEd,Med,1,1,,No,red,32
2/4/2013,Woodlands,92.6,,0.2,E,50,NE,NNE,13,19,95,75,meD,mEd,8,7,Yes,Yes,white,34.1
2/4/2013,Woodlands,92.6,,0.2,E,50,NE,NNE,13,19,95,75,meD,mEd,8,7,Yes,Yes,white,34.1
3/4/2013,Woodlands,1.2,4,9.3,ENE,33,E,ENE,15,24,77,48,lOW,LOw,7,7,Yes,No,white,35
3/4/2013,Changi,0,3.6,6.5,ESE,26,SSW,E,4,11,70,58,mED,mED,2,3,No,Yes,white,32.5
3/4/2013,Sentosa,0.2,2.4,2.2,SSE,44,WSW,S,7,28,53,61,hiGH,hiGh,7,7,No,No,grey,28.7
3/4/2013,Tuas,0,7.6,10.5,NE,28,NE,N,15,7,35,26,mED,MEd,1,1,,No,blue,33.4
4/4/2013,Woodlands,0,4.8,11.3,E,37,ESE,E,24,22,75,52,lOW,LOw,3,3,No,No,red,35
